lane	family	plane	corpus	mode	alias	iters	cwd	binary	expected_rc_policy	output_artifact	status_artifact	command	notes
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	distinct_values	track2	distinct_values	26037	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/distinct_values__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/distinct_values__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 26037 distinct_values track2	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	github_events	track1	github_events	61414	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/github_events__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/github_events__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 61414 github_events track1	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	github_events	track2	github_events	61414	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/github_events__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/github_events__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 61414 github_events track2	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	gsoc-2018	track1	gsoc-2018	1202	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/gsoc-2018__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/gsoc-2018__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 1202 gsoc-2018 track1	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	gsoc-2018	track2	gsoc-2018	1202	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/gsoc-2018__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/gsoc-2018__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 1202 gsoc-2018 track2	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	instruments	track1	instruments	18154	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/instruments__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/instruments__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 18154 instruments track1	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	instruments	track2	instruments	18154	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/instruments__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/instruments__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 18154 instruments track2	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	marine_ik	track1	marine_ik	1341	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/marine_ik__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/marine_ik__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 1341 marine_ik track1	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	marine_ik	track2	marine_ik	1341	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/marine_ik__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/marine_ik__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 1341 marine_ik track2	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	mesh	track1	mesh	5528	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/mesh__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/mesh__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 5528 mesh track1	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	mesh	track2	mesh	5528	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/mesh__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/mesh__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 5528 mesh track2	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	numbers	track1	numbers	26645	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/numbers__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/numbers__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 26645 numbers track1	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	numbers	track2	numbers	26645	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/numbers__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/numbers__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 26645 numbers track2	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	random	track1	random	7836	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/random__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/random__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 7836 random track1	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	random	track2	random	7836	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/random__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/random__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 7836 random track2	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	twitter	track1	twitter	6334	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/twitter__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/twitter__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 6334 twitter track1	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	twitter	track2	twitter	6334	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/twitter__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/twitter__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 6334 twitter track2	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	unicode_basic	track1	unicode_basic	3815	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/unicode_basic__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/unicode_basic__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 3815 unicode_basic track1	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	unicode_basic	track2	unicode_basic	3815	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/unicode_basic__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/unicode_basic__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 3815 unicode_basic track2	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	unicode_escapes	track1	unicode_escapes	3807	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/unicode_escapes__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/unicode_escapes__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 3807 unicode_escapes track1	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	unicode_escapes	track2	unicode_escapes	3807	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/unicode_escapes__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/unicode_escapes__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 3807 unicode_escapes track2	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	unicode_mixed	track1	unicode_mixed	3799	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/unicode_mixed__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/unicode_mixed__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 3799 unicode_mixed track1	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	unicode_mixed	track2	unicode_mixed	3799	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/unicode_mixed__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/unicode_mixed__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 3799 unicode_mixed track2	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	update_center	track1	update-center	7503	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/update_center__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/update_center__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 7503 update-center track1	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	update_center	track2	update-center	7503	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/update_center__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/update_center__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 7503 update-center track2	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	y_string_unicode	track1	y_string_unicode	100000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/y_string_unicode__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/y_string_unicode__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 100000 y_string_unicode track1	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-direct	direct	y_string_unicode	track2	y_string_unicode	100000	/Users/mkbabb/Programming/bbnf-lang/skinny	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/direct-xctrace/cpu-counters/y_string_unicode__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/direct-xctrace/cpu-counters/y_string_unicode__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/profile_direct 100000 y_string_unicode track2	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	apache_builds	track1	apache_builds.json	31429	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/parse-xctrace/cpu-counters/apache_builds__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/parse-xctrace/cpu-counters/apache_builds__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/apache_builds.json track1 31429	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	apache_builds	track2	apache_builds.json	31429	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/parse-xctrace/cpu-counters/apache_builds__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/parse-xctrace/cpu-counters/apache_builds__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/apache_builds.json track2 31429	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	canada	track1	canada.json	1777	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/parse-xctrace/cpu-counters/canada__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/parse-xctrace/cpu-counters/canada__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/canada.json track1 1777	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	canada	track2	canada.json	1777	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/parse-xctrace/cpu-counters/canada__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/parse-xctrace/cpu-counters/canada__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/canada.json track2 1777	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	citm_catalog	track1	citm_catalog.json	2316	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/parse-xctrace/cpu-counters/citm_catalog__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/parse-xctrace/cpu-counters/citm_catalog__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/citm_catalog.json track1 2316	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	citm_catalog	track2	citm_catalog.json	2316	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/parse-xctrace/cpu-counters/citm_catalog__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/parse-xctrace/cpu-counters/citm_catalog__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/citm_catalog.json track2 2316	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	distinct_values	track1	distinct_values.json	26037	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/parse-xctrace/cpu-counters/distinct_values__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/parse-xctrace/cpu-counters/distinct_values__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/distinct_values.json track1 26037	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	distinct_values	track2	distinct_values.json	26037	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/parse-xctrace/cpu-counters/distinct_values__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/parse-xctrace/cpu-counters/distinct_values__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/distinct_values.json track2 26037	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	github_events	track1	github_events.json	61414	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/parse-xctrace/cpu-counters/github_events__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/parse-xctrace/cpu-counters/github_events__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/github_events.json track1 61414	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	github_events	track2	github_events.json	61414	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/parse-xctrace/cpu-counters/github_events__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/parse-xctrace/cpu-counters/github_events__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/github_events.json track2 61414	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	gsoc-2018	track1	gsoc-2018.json	1202	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/parse-xctrace/cpu-counters/gsoc-2018__track1.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/parse-xctrace/cpu-counters/gsoc-2018__track1.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/gsoc-2018.json track1 1202	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	gsoc-2018	track2	gsoc-2018.json	1202	/Users/mkbabb/Programming/bbnf-lang	xctrace	rc=0 or rc=54 with saved trace after time-limit/target-exit stop	/tmp/skv12-p1/parse-xctrace/cpu-counters/gsoc-2018__track2.trace	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang && xctrace record --template "CPU Counters" --output /tmp/skv12-p1/parse-xctrace/cpu-counters/gsoc-2018__track2.trace --no-prompt --time-limit 1000ms --launch -- /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/gsoc-2018.json track2 1202	Retained CPU Counters trace bundle; PMU numeric row authority is the probe TSV.
